brand,channel,month,month_idx,roas_sudden_z,roas_gradual_z,roas_alert_score,flagged,iroas_z,rroi_z,spend_z,ctr_z,cpc_z,picr_z,impr_share_z,roas_iroas_divergence,roas_rroi_divergence,cpc_z_signed_good,shape_sudden,mix_share_z,brand_spend_z,spend_vs_brand,brand_coincidence,market_coincidence
Verdant Snacks,affiliate,2023-06,5,1.8670775198415457,0.3610265384830807,1.8670775198415457,True,1.6180442928800856,1.1583763585605567,0.6965616350497903,1.5893093705096062,-0.6337511837394049,1.0780609593213228,0.8339856802930804,0.24903322696146013,0.708701161280989,0.6337511837394049,1,-0.04909005584784465,2.780037861752752,-2.0834762267029614,0.8,0.4
Halcyon Personal Care,paid_search,2023-06,5,0.9938395085458113,0.08647845190881814,0.9938395085458113,True,-0.3812733900183658,0.0025049196191704332,-0.030500119339790722,0.33894478144122536,0.7693317557937401,0.08325675909389779,0.6185324888231502,1.375112898564177,0.9913345889266408,-0.7693317557937401,1,-0.3014047292708802,0.12003610877297917,-0.1505362281127699,0.2,0.5
Solstice Foods,digital_video,2023-06,5,,,,False,,,,-0.10320802128566295,0.11182138708996005,0.550570910108608,0.4841498993803192,,,-0.11182138708996005,0,,-0.3476705031707693,,1.0,0.38461538461538464
Halcyon Personal Care,retail_media,2023-06,5,0.18835498203011805,0.03543185380475968,0.18835498203011805,False,-0.5223447810843089,-0.292490028257807,0.07592990797917243,2.1219592016542554,2.2846177331862445,-0.017638403956569012,-0.07368521552582538,0.710699763114427,0.48084501028792503,-2.2846177331862445,1,0.05405959054815037,0.12003610877297917,-0.04410620079380674,0.2,0.5
Nimbus Home,digital_video,2023-06,5,-1.271530941917024,-0.46907978336411565,-0.46907978336411565,False,0.5755640053750151,1.138361655808436,0.39541181054818286,-0.0350794913726391,-1.7501002047989218,1.0761437378662813,-0.7055226660917193,-1.847094947292039,-2.40989259772546,1.7501002047989218,1,-0.27868319869717173,0.7279194341750762,-0.33250762362689334,0.0,0.525
Crestline Beverages,tv,2023-06,5,0.5071283456485809,-0.24764687179003697,0.5071283456485809,True,2.3163017068070397,1.5322034257261405,1.240991104608311,0.16879308167267507,,2.435762562579839,0.22017477508793626,-1.8091733611584588,-1.0250750800775597,,1,-0.5189378282223713,3.711665844935973,-2.470674740327662,0.5714285714285714,0.4473684210526316
Crestline Beverages,digital_video,2023-06,5,0.33080431696664075,-0.2502915045326146,0.33080431696664075,False,0.48583084358864476,-0.26417341422516644,2.1942254669489705,0.30274363267250676,0.3648554985156049,-2.6209665517887237,-0.1416007863402638,-0.155026526622004,0.5949777311918072,-0.3648554985156049,1,-0.12698615227995658,3.711665844935973,-1.5174403779870027,0.5714285714285714,0.4473684210526316
Ridgeway Grocery,display,2023-06,5,1.6973974152547298,-0.029957264793971254,1.6973974152547298,True,0.4986469192686186,1.0101213880073228,0.17278768168294287,-0.4085290512619524,-2.259178824162405,-0.9123411885085086,-0.8245256172702942,1.1987504959861113,0.687276027247407,2.259178824162405,1,2.2834181467845447,-0.2089245295714507,0.3817122112543936,0.5,0.4358974358974359
Aster Wellness,digital_video,2023-06,5,1.3986957135058906,0.7828370503176446,1.3986957135058906,True,-0.8396829487483017,-0.14081018879342141,-0.1327753771804043,-0.45486021462963727,-3.5052584122925063,-0.36090216040098394,-0.9463071613401527,2.2383786622541924,1.539505902299312,3.5052584122925063,1,1.497534816340464,-1.51207956564307,1.3793041884626656,0.0,0.5
Aster Wellness,paid_search,2023-06,5,-0.8847612860952397,-1.02642509603481,-0.8847612860952397,False,0.6965714127252023,1.188858411236838,0.1957862545068354,-0.7517115636428381,0.8272468395398309,1.2033947348556306,0.7918949774681154,-1.5813326988204421,-2.0736196973320777,-0.8272468395398309,0,1.1676796496867037,-1.51207956564307,1.7078658201499053,0.2,0.5
Verdant Snacks,paid_search,2023-06,5,2.530744323144198,2.0717550351563148,2.530744323144198,True,3.1779634435360555,3.3581222373333817,0.9756023073711678,2.946935151071311,-1.3110142664102937,3.517832136746822,1.2970181146405448,-0.6472191203918576,-0.8273779141891837,1.3110142664102937,1,0.9516383073620868,2.780037861752752,-1.804435554381584,0.8,0.4
Verdant Snacks,display,2023-06,5,1.989453444749381,-0.317252948427495,1.989453444749381,True,1.4286168565429367,0.7144738249195641,0.8254862940438099,-0.33288361544891415,-1.0009450979739543,-0.5343489602834831,0.16345845190508385,0.5608365882064443,1.274979619829817,1.0009450979739543,1,-0.31390111529517634,2.780037861752752,-1.954551567708942,0.8,0.4
Aster Wellness,display,2023-06,5,-0.2909683837906031,-0.3942794046080136,-0.2909683837906031,False,-0.01629613126151086,-0.3851864820652567,-0.20458239703716904,-0.2366330828237664,0.25341783440594157,-0.11114232588423235,0.028043158566744275,-0.2746722525290922,0.0942180982746536,-0.25341783440594157,0,1.2650890425440593,-1.51207956564307,1.307497168605901,0.2,0.5
Aster Wellness,audio,2023-06,5,-0.4566176964542921,-0.3257293790662803,-0.3257293790662803,False,0.2542000895720544,-0.2523341445711577,-0.010515953582706877,0.33327634447297694,-0.05562767309005536,-4.124832895837832,-0.34697863198658446,-0.7108177860263465,-0.2042835518831344,0.05562767309005536,1,0.6868724662132781,-1.51207956564307,1.501563612060363,0.2,0.5
Solstice Foods,affiliate,2023-06,5,1.4780680794650731,0.48020832494439986,1.4780680794650731,True,1.408014562538849,0.11530491663231697,0.01560523076187976,1.5479070743382635,0.255180879567997,-0.13177362008968452,0.3758145467740363,0.07005351692622419,1.3627631628327561,-0.255180879567997,1,0.5589469833505586,-0.3476705031707693,0.36327573393264906,0.8333333333333334,0.38461538461538464
Solstice Foods,social,2023-06,5,2.144004784667424,0.13701912064421395,2.144004784667424,True,2.901474439147527,0.8398894935356392,0.049668645138774815,1.550648938806412,-1.204050608680341,3.825018072257247,-0.29397185670710646,-0.757469654480103,1.3041152911317848,1.204050608680341,1,0.18563241570489336,-0.3476705031707693,0.39733914830954414,0.8333333333333334,0.38461538461538464
Nimbus Home,audio,2023-06,5,-0.5115433339226458,-0.10660577948462374,-0.10660577948462374,False,0.46058159093591694,-0.28849760150567005,0.22868851146393734,-0.2911214965539144,-0.6973638767005091,-2.408690459203258,0.6076915230065927,-0.9721249248585628,-0.22304573241697578,0.6973638767005091,1,-0.21600243721158427,0.7279194341750762,-0.4992309227111389,0.0,0.525
Crestline Beverages,affiliate,2023-06,5,2.728847507771705,0.36755160032847944,2.728847507771705,True,1.005911736015381,-0.24856305736576767,1.07683809250732,-0.02926432525257526,-0.3308944452417266,-0.34732787229819967,0.10075677622798761,1.722935771756324,2.9774105651374727,0.3308944452417266,1,0.43697399093617006,3.711665844935973,-2.634827752428653,0.42857142857142855,0.4473684210526316
Halcyon Personal Care,social,2023-06,5,-0.4808483021071819,-0.32590881605874333,-0.32590881605874333,False,-0.538613955041908,-0.6415320111595003,0.39820209622993696,0.8289929423566631,0.20528633536860055,-1.2162179687701633,,0.05776565293472613,0.16068370905231844,-0.20528633536860055,1,0.2781379021836027,0.12003610877297917,0.2781659874569578,0.2,0.5
Crestline Beverages,social,2023-06,5,0.7762267953723966,-0.1615631754792006,0.7762267953723966,True,-0.6349986938420883,-0.20638052077139601,2.079490438473087,3.2140531601174445,-0.4055046837658742,,0.6490433161159708,1.4112254892144849,0.9826073161437926,0.4055046837658742,1,1.0508429955073921,3.711665844935973,-1.6321754064628862,0.5714285714285714,0.4473684210526316
Ridgeway Grocery,audio,2023-07,6,-0.3426008234605613,-0.006196690417845454,-0.006196690417845454,False,0.636447315664458,1.0470210527184887,0.45790281402519917,-2.080213858077984,-0.86762911920908,0.5423742682926856,-0.4567165902080547,-0.9790481391250193,-1.38962187617905,0.86762911920908,1,-0.09085394804247085,1.2592987894195928,-0.8013959753943937,0.16666666666666666,0.10256410256410256
Ridgeway Grocery,affiliate,2023-07,6,0.06423487810872824,0.30157155223750864,0.30157155223750864,False,-0.4493599151009407,-1.075727712158988,-0.1928616554709425,0.2133165991342445,-0.755249805894552,-3.340201084203376,-0.6031885601714349,0.5135947932096689,1.1399625902677164,0.755249805894552,0,-1.9856994709041842,1.2592987894195928,-1.4521604448905354,0.16666666666666666,0.10256410256410256
Solstice Foods,social,2023-07,6,0.8078189231781597,1.0034120665455217,1.0034120665455217,True,2.2132046107070305,1.6838525325966098,-0.05370196837858106,1.0221765175554849,-2.0337245168235225,2.8310711017417782,0.18437335412074957,-1.4053856875288706,-0.8760336094184501,2.0337245168235225,0,-1.0202653389690999,0.7296015135654169,-0.783303481943998,0.16666666666666666,0.07692307692307693
Crestline Beverages,ooh,2023-07,6,-1.6958638375559694,-0.4796815960704919,-0.4796815960704919,False,0.0152295789676891,-0.8912715264469455,1.5344391522188157,0.16610874608052908,,-1.0793042942258955,-1.2055950639583812,-1.7110934165236584,-0.8045923111090238,,1,0.8410272677262073,1.9505289794273173,-0.41608982720850163,0.14285714285714285,0.10526315789473684
Nimbus Home,social,2023-07,6,-0.8311218686776227,-0.025319496558924626,-0.025319496558924626,False,-0.6348584238202725,-0.9026419397987437,0.0582597885584638,-1.8617499538399307,-0.5871030901210568,1.3613696994116795,-0.495446275090676,-0.19626344485735026,0.07152007112112102,0.5871030901210568,1,0.03357836005020347,0.39810989192500196,-0.33985010336653815,0.0,0.125
Crestline Beverages,paid_search,2023-07,6,,,,False,,,,-0.9448148768690086,-1.1031972688121185,1.416344874486714,0.165283724355976,,,1.1031972688121185,0,,1.9505289794273173,,0.14285714285714285,0.10526315789473684
Verdant Snacks,digital_video,2023-07,6,-1.201495771820934,-0.10411403690386706,-0.10411403690386706,False,-0.21916530954321337,0.3281849196944045,1.859157294086325,-1.117674221099338,0.8618739270506608,-0.4354952063361204,-0.21980954525737811,-0.9823304622777207,-1.5296806915153385,-0.8618739270506608,1,0.6802580404388948,2.2269829339191003,-0.3678256398327753,0.2,0.1
Halcyon Personal Care,digital_video,2023-07,6,-0.7850331759824627,-0.13831071446089743,-0.13831071446089743,False,0.19237739724904396,-0.379010788116999,0.9047219337117899,-0.19348578093265328,0.6232803853682324,0.8640527857314115,0.18272469705869765,-0.9774105732315066,-0.4060223878654637,-0.6232803853682324,1,-0.33433936068239534,1.7282744773034402,-0.8235525435916503,0.0,0.125
Halcyon Personal Care,display,2023-07,6,-1.6221259820283542,0.08692632204980968,0.08692632204980968,False,-2.363449011639129,1.0398058942297697,0.5899982786671346,-0.9485956707442255,0.8465387630200955,-0.06390686262730977,-1.0095840627895716,0.7413230296107747,-2.661931876258124,-0.8465387630200955,1,0.48515678736004114,1.7282744773034402,-1.1382761986363055,0.0,0.125
Halcyon Personal Care,affiliate,2023-07,6,-0.4921141814273715,-0.3008328458335265,-0.3008328458335265,False,-0.7046902329792191,-1.3899046306419836,0.6658272687154028,-0.2534812952647847,1.2417681889987153,-0.21883717130882308,1.2703016250446113,0.21257605155184756,0.897790449214612,-1.2417681889987153,1,-0.3038759547730224,1.7282744773034402,-1.0624472085880374,0.0,0.125
Verdant Snacks,affiliate,2023-07,6,0.10947992953117423,0.7153326876749455,0.7153326876749455,True,-0.7113347541215221,-0.5969612866039725,0.9517227835153018,-0.2690918308204726,0.2928019391991242,-0.13136091780094636,-1.270005310404633,0.8208146836526964,0.7064412161351468,-0.2928019391991242,0,-0.44929403300377757,2.2269829339191003,-1.2752601504037986,0.2,0.1
Halcyon Personal Care,paid_search,2023-07,6,0.3610223598687427,0.29384267196517244,0.3610223598687427,False,0.6165443158387118,1.335769367028321,0.4792383654642122,0.18898080799364428,-0.2416406827300984,-1.678523502269737,0.272665782758736,-0.25552195596996913,-0.9747470071595783,0.2416406827300984,1,-0.17813308839435682,1.7282744773034402,-1.249036111839228,0.0,0.125
Halcyon Personal Care,retail_media,2023-07,6,-0.5377549894611202,0.032227170077323564,0.032227170077323564,False,0.24108110831380816,0.18430264843171396,1.1581164181013117,-0.4048511571506757,-2.2728205304019977,-0.45296845069025066,0.7861297861443455,-0.7788360977749283,-0.7220576378928342,2.2728205304019977,1,1.0796424115566763,1.7282744773034402,-0.5701580592021285,0.0,0.125
Crestline Beverages,tv,2023-07,6,-1.4591756458128546,-0.3893214675276685,-0.3893214675276685,False,-0.8762678653005876,-0.0535921905354092,2.969042950825193,-0.8973188924033382,,1.4272315355319065,-0.15773667046248274,-0.582907780512267,-1.4055834552774455,,1,1.9870894440173243,1.9505289794273173,1.018513971397876,0.14285714285714285,0.10526315789473684
Aster Wellness,audio,2023-07,6,-0.7180212778636906,-0.3933049842165108,-0.3933049842165108,False,0.31982365257085016,0.6241968275305293,1.13382027189576,1.570822605585298,-0.5385411772462602,1.303144288973157,0.09624307335244081,-1.0378449304345407,-1.34221810539422,0.5385411772462602,1,-0.026501252614312656,1.3726453982645819,-0.23882512636882192,0.0,0.125
Verdant Snacks,social,2023-07,6,-0.25042975758703584,0.0898533387363552,0.0898533387363552,False,-0.8279904774566693,0.42401451737722545,1.246146834452956,1.6702526392900354,0.4044693410234176,-0.8649283135148611,-0.12479385185416442,0.5775607198696335,-0.6744442749642613,-0.4044693410234176,1,0.33299378894071846,2.2269829339191003,-0.9808360994661443,0.2,0.1
Halcyon Personal Care,social,2023-07,6,-0.036739061306720514,-0.5192228343068892,-0.036739061306720514,False,-1.0506204428267556,-0.7038564911655445,0.5437045789841948,0.4578184391847851,1.1182522918341204,0.14719398939410808,0.046801319204886616,1.0138813815200352,0.6671174298588239,-1.1182522918341204,0,-0.4142980258012189,1.7282744773034402,-1.1845698983192454,0.0,0.125
Crestline Beverages,social,2023-07,6,-1.392289582545016,-0.2527498842246181,-0.2527498842246181,False,0.05836759258045426,0.32607439492480184,1.8245287018711023,1.8748776334365236,0.6291373530718379,0.11122319929598694,0.5046121496139824,-1.4506571751254702,-1.7183639774698176,-0.6291373530718379,1,1.0036542770370651,1.9505289794273173,-0.126000277556215,0.14285714285714285,0.10526315789473684
Verdant Snacks,paid_search,2023-07,6,-0.4630991433636576,1.050170941409983,1.050170941409983,True,-0.15855933173179118,1.69244651714409,0.8995512222430505,-1.663245299837359,0.49387941820265274,-2.1356242843302917,-0.2736366781297999,-0.3045398116318664,-2.1555456605077477,-0.49387941820265274,0,-0.08200302536269424,2.2269829339191003,-1.32743171167605,0.0,0.1
Aster Wellness,paid_search,2023-07,6,-0.2906063317773595,-0.6983105786517115,-0.2906063317773595,False,0.6953758689938642,1.6723212669758856,0.14699089504479224,-0.10293949044296045,0.15884423906850045,1.2126531549921573,-0.5149541463719314,-0.9859822007712237,-1.962927598753245,-0.15884423906850045,0,-1.176449254699853,1.3726453982645819,-1.2256545032197896,0.0,0.125
Nimbus Home,digital_video,2023-07,6,0.8765747915394161,-0.010007604154622022,0.8765747915394161,True,-0.586378074581509,0.2681275487349211,0.2541982154822451,-0.13256836855413998,-0.4430499651485361,1.1133799398145021,-0.7573022977398758,1.4629528661209252,0.6084472428044949,0.4430499651485361,1,-0.15153665686521248,0.39810989192500196,-0.14391167644275688,0.0,0.125
Nimbus Home,display,2023-07,6,-1.0863184874334553,-0.2124019731170309,-0.2124019731170309,False,0.019377555435242482,1.215315042984263,0.5850989202049043,-0.6501382996218202,-0.38533045742324684,-2.089470937696536,-0.6458189041027476,-1.1056960428686977,-2.3016335304177185,0.38533045742324684,1,0.47710350297010984,0.39810989192500196,0.18698902827990233,0.0,0.125
Crestline Beverages,retail_media,2023-07,6,0.13969292767047134,0.7476439315166395,0.7476439315166395,True,0.82448347428407,0.4186529858829337,1.1120909956168203,-1.0866563461779666,0.871268740937555,-1.6845793241470928,-0.444835214139247,-0.6847905466135986,-0.2789600582124624,-0.871268740937555,0,0.47776433926229545,1.9505289794273173,-0.838437983810497,0.14285714285714285,0.10526315789473684
Solstice Foods,tv,2023-07,6,0.43951185562703254,0.5873746255081413,0.5873746255081413,True,-0.8481275049157349,-0.8555044482782027,-0.2513417251230641,-0.47505648388264804,,-0.4535976275711979,,1.2876393605427674,1.2950163039052351,,0,-0.5685919299546204,0.7296015135654169,-0.980943238688481,0.3333333333333333,0.07692307692307693
Nimbus Home,paid_search,2023-07,6,0.11347549929045285,0.3905954737140776,0.3905954737140776,False,-1.1416109051366665,-0.20959761188548012,0.7082241088405635,-0.19941407725159505,-0.73147733838478,0.9175694741985437,0.33729562315319983,1.2550864044271193,0.32307311117593296,0.73147733838478,0,0.4469749844257851,0.39810989192500196,0.31011421691556157,0.0,0.125
Nimbus Home,retail_media,2023-07,6,0.5446907784968599,0.045590267516890555,0.5446907784968599,True,0.48543667353248493,0.26221038072711694,-0.367269444853447,0.7527867408247397,-0.06941596795810624,-1.9701121841435456,0.5634175298614915,0.05925410496437494,0.28248039776974293,0.06941596795810624,1,-1.3003293483053984,0.39810989192500196,-0.7653793367784489,0.0,0.125
Nimbus Home,audio,2023-07,6,-1.0851873413672084,-0.7616772910894403,-0.7616772910894403,False,0.12168632451227124,-0.19148741945437392,-0.1806933931708895,1.9359008662488102,-0.20805458864312473,-0.7118085791683993,-0.7392790646944036,-1.2068736658794796,-0.8936999219128345,0.20805458864312473,1,-0.5395811317752629,0.39810989192500196,-0.5788032850958915,0.0,0.125
Ridgeway Grocery,display,2023-07,6,0.4839014879299668,0.21540327620041788,0.4839014879299668,False,0.98691219920121,0.6454420003359099,0.09402847305149115,1.438277835521001,-1.8278670687046992,0.2830839553861153,0.02901805017800907,-0.5030107112712432,-0.16154051240594314,1.8278670687046992,1,0.0910572427155557,1.2592987894195928,-1.1652703163681017,0.16666666666666666,0.10256410256410256
Aster Wellness,digital_video,2023-07,6,0.3032402986331753,0.6297372142553969,0.6297372142553969,True,0.38102793154339143,-0.438877985561906,0.24787963051380432,0.3594203627311887,0.7082517175861315,-0.6529579620771495,-1.4558862834555901,-0.07778763291021612,0.7421182841950813,-0.7082517175861315,0,-0.7798235060509354,1.3726453982645819,-1.1247657677507776,0.0,0.125
Ridgeway Grocery,retail_media,2023-07,6,0.423581616939383,,0.423581616939383,False,-0.09142646441899765,0.17158207443777454,0.3676305710879407,-0.6019292959520972,0.888556494743136,1.8467360965534134,0.19652365544443676,0.5150080813583806,0.2519995425016085,-0.888556494743136,0,0.47056099675661417,1.2592987894195928,-0.8916682183316521,0.16666666666666666,0.10256410256410256
Solstice Foods,digital_video,2023-07,6,-0.6676120822810028,,-0.6676120822810028,False,-0.5162803035967838,-0.02372404315377129,-0.08802891176369203,-0.5100257081983771,0.6512330047471523,2.032479103668255,0.6261781420073012,-0.151331778684219,-0.6438880391272315,-0.6512330047471523,0,-0.6055228033359302,0.7296015135654169,-0.8176304253291089,0.3333333333333333,0.07692307692307693
Crestline Beverages,digital_video,2023-07,6,-0.37952490014860246,-0.013335887755915172,-0.013335887755915172,False,0.16191432051469623,1.2293588594383718,2.791550156663524,1.9658950649923423,0.21155853162504049,0.3836858806716538,-1.9130543855372966,-0.5414392206632987,-1.6088837595869743,-0.21155853162504049,1,0.1654540187881992,1.9505289794273173,0.8410211772362066,0.14285714285714285,0.10526315789473684
Aster Wellness,retail_media,2023-07,6,0.29230739298657143,0.12919664736748016,0.29230739298657143,False,0.3765755595289475,0.9096671497863597,0.2270178619767581,-0.2964621028124828,-0.5265114117740729,-0.46233139338759405,-0.7704731856965632,-0.08426816654237607,-0.6173597567997882,0.5265114117740729,1,-1.3392351677265064,1.3726453982645819,-1.1456275362878237,0.0,0.125
Crestline Beverages,affiliate,2023-07,6,0.3730411057264693,1.1922486640127608,1.1922486640127608,True,-0.37991964854138743,-0.37341548333479,0.5504503810987166,,-0.01943030216427478,2.829121130600451,0.22926364620873635,0.7529607542678567,0.7464565890612593,0.01943030216427478,0,-0.0629422311176877,1.9505289794273173,-1.4000785983286006,0.0,0.10526315789473684
Solstice Foods,display,2023-07,6,-1.3236220564213155,-0.13011116227573294,-0.13011116227573294,False,0.6483786566881544,-0.33054367837441767,-0.046842613495301125,-0.48418234899144014,-1.1053862468570346,0.038795300581090375,0.20120447803001207,-1.97200071310947,-0.9930783780468978,1.1053862468570346,1,-1.5114127660387913,0.7296015135654169,-0.7764441270607181,0.3333333333333333,0.07692307692307693
Aster Wellness,display,2023-07,6,0.32878204427412355,0.06145900193259502,0.32878204427412355,False,-0.015713759078435613,-0.18696920770413034,0.9795684871431756,0.2735938392455371,2.136973363854023,-0.7393981336910619,0.7924588813874353,0.34449580335255914,0.5157512519782539,-2.136973363854023,1,0.8521826055241934,1.3726453982645819,-0.3930769111214063,0.0,0.125
Ridgeway Grocery,social,2023-07,6,0.27407721449489425,1.2180151660929546,1.2180151660929546,True,1.7250537752678692,0.5747833928419609,-0.13478992750076405,1.6075594060583256,-2.8188576865219486,2.065847302078849,0.5783776133579589,-1.450976560772975,-0.30070617834706664,2.8188576865219486,0,-0.15093362272925678,1.2592987894195928,-1.3940887169203569,0.0,0.10256410256410256
Aster Wellness,social,2023-07,6,-0.20750788769957446,,-0.20750788769957446,False,0.2948758189123002,0.22180557245058719,1.1169152121723984,-0.49759989464533855,1.0301454791977367,3.384041891052165,-1.2741139858755621,-0.5023837066118746,-0.42931346015016164,-1.0301454791977367,0,0.49273427504657197,1.3726453982645819,-0.25573018609218345,0.0,0.125
Ridgeway Grocery,paid_search,2023-07,6,-0.18760411689377174,0.017488911092519762,0.017488911092519762,False,-1.2105050915263793,-0.013131730839253924,-0.7297406835099091,0.715137104239398,0.15097890388431462,-0.8888292058050086,1.1320550511132552,1.0229009746326077,-0.17447238605451781,-0.15097890388431462,1,-1.5954452363324316,1.2592987894195928,-1.9890394729295018,0.16666666666666666,0.10256410256410256
Verdant Snacks,retail_media,2023-07,6,-0.8015568116611556,0.07835490686071633,0.07835490686071633,False,-0.5136460221127932,0.5200404539049615,1.0265009325928416,1.198838298396496,-2.010530640668897,-0.3379077053202392,-1.152020723975445,-0.28791078954836236,-1.321597265566117,2.010530640668897,1,0.520218431805932,2.2269829339191003,-1.2004820013262587,0.2,0.1
Ridgeway Grocery,tv,2023-07,6,-0.8476098007351263,-0.037476262691849546,-0.037476262691849546,False,-0.13718890117024393,0.3347682929674197,0.4477054068150861,-0.8232040758562058,,0.20210330368950966,0.3559836457977486,-0.7104208995648823,-1.182378093702546,,1,0.12908544452016088,1.2592987894195928,-0.8115933826045068,0.16666666666666666,0.10256410256410256
Verdant Snacks,display,2023-07,6,0.04726468172866487,0.30608294198174857,0.30608294198174857,False,-0.6256892717159908,-0.231609514764091,0.7042310041640824,-0.4928574104710343,0.9889059268304785,-1.7747709340731108,0.11373405002591125,0.6729539534446556,0.27887419649275585,-0.9889059268304785,0,-1.0611642448715093,2.2269829339191003,-1.5227519297550178,0.2,0.1
Solstice Foods,affiliate,2023-07,6,-0.14710534969262712,0.5151226299901389,0.5151226299901389,True,-0.5645616226490744,-0.7065830001998685,-0.15420570959079014,1.3446228670041727,0.8523711512876702,,0.7203106803035236,0.41745627295644727,0.5594776505072414,-0.8523711512876702,0,-1.598202125198872,0.7296015135654169,-0.8838072231562071,0.3333333333333333,0.07692307692307693
Solstice Foods,retail_media,2023-07,6,0.16803987082005445,0.32235273966806954,0.32235273966806954,False,1.8566567742817242,1.2230103401139247,0.4334159621875882,-2.150972372234692,-0.7799791532357154,-0.1636688326798791,-0.023974972904575176,-1.6886169034616696,-1.0549704692938704,0.7799791532357154,0,0.7687678365514983,0.7296015135654169,-0.2961855513778287,0.3333333333333333,0.07692307692307693
Crestline Beverages,audio,2023-07,6,-0.6231859178616086,0.08327342124975737,0.08327342124975737,False,-0.21631999404902874,-0.5700559560475327,1.5188572348866798,-0.664618409553589,-0.8726253963757729,-0.5674263383465661,-0.06043686975851642,-0.40686592381257985,-0.05312996181407592,0.8726253963757729,1,0.24033486329612497,1.9505289794273173,-0.4316717445406375,0.14285714285714285,0.10526315789473684
Solstice Foods,paid_search,2023-07,6,1.7396634626787824,0.909024473242684,1.7396634626787824,True,1.4536170024335016,0.8647311519924858,-0.42490441749578883,2.478223655317389,-1.0083192297043273,2.0055620338802918,0.9466614313126759,0.2860464602452808,0.8749323106862965,1.0083192297043273,1,-1.9561953465420967,0.7296015135654169,-1.1545059310612058,0.16666666666666666,0.07692307692307693
Ridgeway Grocery,tv,2023-08,7,-0.677340825934638,-0.3381708350367145,-0.3381708350367145,False,-0.04083493500201733,0.9008914715871953,0.615650715495668,1.9361410029911477,,0.21130500910519462,-1.1452748655985112,-0.6365058909326207,-1.5782322975218332,,1,0.30037153089331203,1.3173143414955173,-0.7016636259998493,0.3333333333333333,0.07692307692307693
Nimbus Home,social,2023-08,7,0.6950857565589255,-0.0029383646764905196,0.6950857565589255,True,-0.5448744855817601,-0.7385371065656183,-0.4986374169009905,0.6923086341584573,0.40500765477379913,0.10433404665100499,-0.8386852969846689,1.2399602421406857,1.4336228631245438,-0.40500765477379913,1,-0.47251112274430374,-0.15143658867208587,-0.34720082822890463,0.0,0.125
Nimbus Home,digital_video,2023-08,7,-0.3177407600382091,-0.15837709120351492,-0.15837709120351492,False,0.03665018822555344,-0.3485749464707851,-0.2572084768149882,-1.906460633444984,-0.30568946486385895,-0.8391246479616996,0.053363574320751395,-0.35439094826376255,0.03083418643257596,0.30568946486385895,1,-0.23117720139465367,-0.15143658867208587,-0.10577188814290234,0.0,0.125
Halcyon Personal Care,paid_search,2023-08,7,-0.12638779766732047,0.2729942379438297,0.2729942379438297,False,0.9634259183070707,0.2603067689495373,2.0318832524721837,0.3978079667520687,-0.5352090747631386,0.8051669264573036,-0.6165296093529893,-1.0898137159743913,-0.38669456661685775,0.5352090747631386,0,0.31891996542362583,5.072047729688069,-3.040164477215885,0.0,0.125
Halcyon Personal Care,display,2023-08,7,-0.9867896057611825,-0.20323669123534063,-0.20323669123534063,False,-1.9617091593057308,-0.31058252642109396,2.016820744176044,-0.6213600505992444,1.0834081522881351,-1.528487468942572,0.7750543228534246,0.9749195535445483,-0.6762070793400885,-1.0834081522881351,1,0.374308819687641,5.072047729688069,-3.0552269855120247,0.0,0.125
Verdant Snacks,social,2023-08,7,-0.24162523668252076,0.17536906625381854,0.17536906625381854,False,-0.2855835472838089,0.5160128268304282,0.5028770729813026,,-1.0072904186515135,-0.7784289366866038,0.396902206385976,0.04395831060128816,-0.7576380635129489,1.0072904186515135,1,0.4987075216891836,0.6526341766329294,-0.14975710365162687,0.0,0.125
Ridgeway Grocery,retail_media,2023-08,7,-0.40128243703749367,,-0.40128243703749367,False,0.39179458754770685,0.3120024966839786,-0.014383157760428868,0.07751981973651567,-0.2671068306755621,1.2776409225423933,-0.2646737355721469,-0.7930770245852006,-0.7132849337214723,0.2671068306755621,0,-1.065303836192194,1.3173143414955173,-1.3316974992559463,0.3333333333333333,0.07692307692307693
Solstice Foods,paid_search,2023-08,7,1.171372658856403,1.9334198309274553,1.9334198309274553,True,2.629112113414936,1.8371668664378078,0.08767364874181924,2.5492384152341105,-2.4435585218189,2.816814093959058,-0.19776534794952658,-1.4577394545585327,-0.6657942075814047,2.4435585218189,0,-0.07961577391983596,0.6777484539040664,-0.5900748051622471,0.16666666666666666,0.07692307692307693
Solstice Foods,social,2023-08,7,0.9395092812196846,1.2971109963550895,1.2971109963550895,True,3.878627040328623,3.602308978822515,0.2873817555136122,1.3756124110858332,-3.5822040167201386,,0.21944406092390678,-2.9391177591089384,-2.6627996976028303,3.5822040167201386,0,-0.3238860789297112,0.6777484539040664,-0.3903666983904541,0.16666666666666666,0.07692307692307693
Solstice Foods,digital_video,2023-08,7,,,,False,,,,0.30156597528161394,1.4356857539824532,0.15589607356607535,-1.0454434165564062,,,-1.4356857539824532,0,,0.6777484539040664,,0.3333333333333333,0.07692307692307693
