brand,channel,month,month_idx,spend,revenue,roas,iroas,mas,rroi,ctr,cpc,picr,impression_share
Crestline Beverages,digital_video,2025-06,29,86917.05109823788,176965.04700996043,2.0360222162846497,1.744248637405492,153932.10764067067,1.7912841200289384,0.0066573042705407055,0.9792299057678281,0.07470000628740069,0.5653942636799002
Crestline Beverages,digital_video,2025-07,30,89506.7149700519,166780.5168116289,1.8633296604330984,1.89212432609141,159781.00213487895,1.7794988591092902,0.007626623170042958,1.0966573320054513,0.08044578039165459,0.5413330563721539
Crestline Beverages,digital_video,2025-08,31,78674.40416294278,169121.19890870064,2.149634315099905,1.9099102678414455,145953.54907076352,1.8243259108177092,0.0077124923119474414,1.1512123422010534,0.06876502146068106,0.5567586043488059
Crestline Beverages,digital_video,2025-09,32,66409.47973343567,212447.58393465282,3.199055086523894,2.2787723528816572,153989.46861184406,2.1193300571168128,0.007135957569199775,0.91761526199728,0.07265901653294374,0.6022841900936312
Crestline Beverages,digital_video,2025-10,33,61791.67303883241,137059.4041178477,2.2180885769465086,1.961689031340988,121329.8427223113,2.012907720790005,0.007217406530724756,1.0839449189404342,0.07263469401825993,0.5389869431184995
Crestline Beverages,digital_video,2025-11,34,53526.21742825068,118406.34186767231,2.2121186132083834,1.9605861967741005,121253.94937681765,2.215654928197831,0.00824066597321325,1.1474235917913753,0.06576818819963791,0.5537675939427542
Crestline Beverages,digital_video,2025-12,35,48675.27512985194,98338.31687113766,2.020292984657995,1.866044341239222,95224.55143182735,2.0195635874360995,0.006761412778718969,1.103320061893879,0.07971151359740487,0.5325575022210991
Crestline Beverages,ooh,2023-01,0,71221.56483118735,119671.04425576888,1.6802641803703517,0.9472375481695925,69948.68069074022,0.9821278268251452,0.0031247104394154443,,0.03512880209306204,0.4149711645035765
Crestline Beverages,ooh,2023-02,1,64607.672490569516,121849.65327279433,1.8859935449706868,1.1456524502037058,75876.45255213795,1.1167313710433695,0.003427142370452711,,0.0427872607701817,0.42888353529910006
Crestline Beverages,ooh,2023-03,2,75044.73023817735,106617.21417652912,1.4207155364293649,1.0351180750371791,83528.85675295955,1.0991418427870852,0.0027490681702044334,,0.039177206184736066,0.39667567112917806
Crestline Beverages,ooh,2023-04,3,82881.31652529152,125910.6587822609,1.519168180006393,1.0098295012515504,83925.3156967796,1.0650523620513184,0.0028875722194129333,,0.03886626482919477,0.41402040255514594
Crestline Beverages,ooh,2023-05,4,97679.51558649763,138739.66011529235,1.4203557345903806,0.9868562076196262,91182.63927136132,0.9852228146102828,0.002672484187029269,,0.045663735518348764,0.35955048615168955
Crestline Beverages,ooh,2023-06,5,107324.95042743234,166691.05646983924,1.553143568256733,1.2041523966933574,124282.90029394109,1.0840202268156918,0.0033583962188083447,,0.04391292114190582,0.3918805414326098
Crestline Beverages,ooh,2023-07,6,109842.88280517593,125134.763126098,1.1392159412644394,1.0238736727160178,103181.29965812496,0.9819108166451832,0.0030660199353963725,,0.03530570908202592,0.36799506240774593
Crestline Beverages,ooh,2023-08,7,114197.58991845658,159789.25264753582,1.3992348942007815,1.1310377516205208,119277.90779103129,1.0461640892662967,0.002853244829453985,,0.03851956074797292,0.4028598137518121
Crestline Beverages,ooh,2023-09,8,87287.40299166951,114549.4973261022,1.3123256437934636,1.0629356901615215,88352.27459674572,1.0040878842778844,0.002534079248917884,,0.040934264718057424,0.3996306790312114
Crestline Beverages,ooh,2023-10,9,73267.66591952191,106683.94863842525,1.456084990555154,1.1675787845240064,81969.96505914735,1.0826017815574187,0.0029344586522378467,,0.033678128479946744,0.3845515805504704
Crestline Beverages,ooh,2023-11,10,65585.65050102233,97695.1918254377,1.489581807592422,1.0541620750353338,75231.7814144647,1.1144408454710506,0.003298773612091979,,0.044154831698342036,0.41855918683100113
Crestline Beverages,ooh,2023-12,11,65851.914377771,99319.47158142486,1.5082245143499,1.034710813563416,61541.977482611226,1.0139008308089315,0.0029010487939549563,,0.039490540045038075,0.4065440942379727
Crestline Beverages,ooh,2024-01,12,77210.46619827733,104424.18831777734,1.3524615697775335,0.9441069834676268,72316.51310725995,0.9782948365053915,0.0028642786515503207,,0.04062234127384419,0.38926146562194164
Crestline Beverages,ooh,2024-02,13,73228.87546168441,114309.57453277105,1.5609904400700694,1.0031449621009303,69805.18012280444,0.946181288252125,0.003184092219176741,,0.04146791178215157,0.38946752019241954
Crestline Beverages,ooh,2024-03,14,85235.77128681738,130635.13225434248,1.5326327231175836,1.138635564196053,108804.29936873473,1.1438783075859253,0.0026433474015794263,,0.04939695966721661,0.37146573429891194
Crestline Beverages,ooh,2024-04,15,73181.42936180995,103342.65796345749,1.4121432016930147,1.3397383576569135,99702.28679627794,1.2633905355277344,0.0030033719553839034,,0.04002075516494957,0.39582335287785747
Crestline Beverages,ooh,2024-05,16,103032.99861374301,115154.76496897149,1.1176493600916282,0.9925196325172378,98866.0197120015,1.1035158224165422,0.0031708309336147184,,0.03819130524622321,0.44359329710676043
Crestline Beverages,ooh,2024-06,17,121355.5906408058,143935.1013705446,1.1860607377913948,1.0074308554754772,129920.09917418497,1.1067353149309804,0.0027653755872233577,,0.04900043795945579,0.3856846344603715
Crestline Beverages,ooh,2024-07,18,133200.00444225175,132371.37820722425,0.9937790825270824,1.108726827498547,147873.54950215557,1.072123150401473,0.0027518028212014387,,0.03754346359159329,0.4078740387103024
Crestline Beverages,ooh,2024-08,19,106036.75084707189,125120.9533232139,1.1799772467912146,1.119548672723115,113846.24249147654,1.0803364307342707,0.0030625762764169544,,0.03744051736957972,0.3887942463277918
Crestline Beverages,ooh,2024-09,20,80362.95848577563,125963.52967229535,1.5674327083738597,1.0330656521579484,93434.1409875244,1.1343532319849858,0.0029588096398352154,,0.0337950669877226,0.41566991682678617
Crestline Beverages,ooh,2024-10,21,79252.95853588158,137770.75966623478,1.7383674024466784,1.088904980222807,90961.0014380467,1.1358981748546755,0.002919040728274822,,0.04531372436706672,0.4082668640428058
Crestline Beverages,ooh,2024-11,22,65724.22156610766,103836.55229319948,1.5798825732573665,0.9682407658901868,72738.94494339093,1.1261141669642323,0.003050423330074323,,0.04116180488178854,0.39490838862674305
Crestline Beverages,ooh,2024-12,23,61300.340088653,87646.7108955296,1.4297915928161946,1.060724849700336,71014.97803275722,1.1459775904398595,0.0030551041949118014,,0.042148234276704874,0.36578696486040996
Crestline Beverages,ooh,2025-01,24,70012.82968651451,111682.89828024489,1.5951776093083214,1.1530794080154978,85535.13005091593,1.1860650558226005,0.0027259889301433607,,0.04064816717846153,0.38947178562600104
Crestline Beverages,ooh,2025-02,25,77559.63515667793,120463.8678061535,1.553177339769648,1.334723472438282,104214.17507849997,1.2822355809651491,0.0027970712048505124,,0.039219937344632555,0.4239029075696757
Crestline Beverages,ooh,2025-03,26,87610.36621473175,111455.99592080599,1.2721781763544846,1.070408404857198,85699.30455044248,1.0999864083845599,0.0031247416956519027,,0.03630680564672975,0.39470580933509014
Crestline Beverages,ooh,2025-04,27,94258.12380166979,141840.38281820444,1.504808043035668,1.063601352931316,105672.43216570152,1.1370281515063232,0.00334060131072122,,0.03632713069933512,0.4121093550776498
Crestline Beverages,ooh,2025-05,28,97053.56038836506,134552.20289903748,1.3863706015587638,1.1176570330027724,108691.10805796304,1.0918017233137625,0.0034187253141034395,,0.04195546308774122,0.39012260708744423
Crestline Beverages,ooh,2025-06,29,135479.46379880482,134969.57412990436,0.996236406207972,1.1697912809180815,166610.05406474796,1.186069485493102,0.00274779513091801,,0.040448551181962875,0.36429840667543445
Crestline Beverages,ooh,2025-07,30,112828.7304285652,118344.75757483394,1.0488884978614652,1.1203740864593046,125862.0006151141,1.1392461297502856,0.003331784630054988,,0.04838061542521763,0.4080070564994525
Crestline Beverages,ooh,2025-08,31,107760.11909242393,144387.7541058378,1.3398997265583847,1.0278274177530466,104461.65279957057,1.0506933215973002,0.0032226560949176926,,0.036420160722246665,0.40587058512619445
Crestline Beverages,ooh,2025-09,32,83544.86430436528,158506.99270952478,1.897267941354986,1.2366631507430264,95023.77060232777,1.099419747310736,0.0029800932852825333,,0.03762049050568715,0.38824330238925214
Crestline Beverages,ooh,2025-10,33,84674.88902390061,110268.77937247022,1.3022606896047468,1.1585263328756865,103335.09715863086,1.1535826078069153,0.003137538867781985,,0.035312135143946016,0.39225455356640376
Crestline Beverages,ooh,2025-11,34,71565.85887161348,109448.73984980713,1.5293429237837295,1.0305686468834903,81441.64476725784,1.154352035917977,0.003245764929415093,,0.04694957026329515,0.4052705667633588
Crestline Beverages,ooh,2025-12,35,73626.5417742122,101856.62181287428,1.3834225994918277,0.9868020976719774,70756.67434052254,1.0482868812840056,0.0035695153122922907,,0.034435043254637906,0.3879778799773835
Crestline Beverages,paid_search,2023-01,0,53969.85872013016,227290.14681357873,4.2114274931166715,2.582620028893008,127485.02522728423,2.362152287416193,0.05038702081348594,1.9376815996420989,0.1226655424269165,0.7784163729999447
Crestline Beverages,paid_search,2023-02,1,54879.39826153197,219362.04710546622,3.9971656770010418,2.7777228363877318,154453.3986761937,2.6787361481882703,0.0487015996759633,2.180085183915898,0.13867281739467432,0.6888995404439916
Crestline Beverages,paid_search,2023-03,2,54312.0650677469,179615.02193713738,3.307092479600842,3.040787174856291,174057.71383841863,2.9581758561517777,0.04711143413804851,1.8798433576585956,0.11865675921090223,0.7460944183663863
Crestline Beverages,paid_search,2023-04,3,71515.9004805497,272557.7768954374,3.811149339713137,2.6852015373637745,176854.94351815156,2.68760458711619,0.042665407698043334,1.8864860892670499,0.12257257728745183,0.6758189353835852
Crestline Beverages,paid_search,2023-05,4,81511.87344122144,290685.7639366931,3.5661769465562316,3.1438487657394467,243889.65836098004,2.9307884348621727,0.04081347256850119,1.942217690252889,0.13162705541088282,0.6716016088286924
Crestline Beverages,paid_search,2023-06,5,84971.76060101388,385133.92263673985,4.532493147283857,3.5569813224337197,313367.5115175143,3.3057453006963495,0.04453330134857061,1.5920037643374148,0.15466248897488347,0.7347019191247174
Crestline Beverages,paid_search,2023-07,6,,,,,,,0.039371341322608285,1.7049716862025397,0.1543883022076719,0.7209017493853446
Crestline Beverages,paid_search,2023-08,7,82363.52474645743,295964.52491952444,3.593393141328064,2.68489506726158,189367.42160280974,2.539895905050072,0.03977957261942905,1.910486058691624,0.13002543748915477,0.6414403768205056
Crestline Beverages,paid_search,2023-09,8,74824.27898892494,300341.7356092361,4.0139609718616995,2.5185084553883312,184854.29184546744,2.3649564122660216,0.049345181058907985,1.9504451546024149,0.14823005054567967,0.7215086859049189
Crestline Beverages,paid_search,2023-10,9,60028.39844533427,264521.7870382867,4.406610769054205,2.664265872063551,162987.4536634422,2.5830391180919516,0.04104617268133376,1.6870441696824219,0.13355417922961832,0.7216167166266025
Crestline Beverages,paid_search,2023-11,10,52236.79855565077,217496.35228713247,4.163661600651531,2.5924382300461857,130248.50777695123,2.5331915602641732,0.053697107505081915,1.789530001559284,0.14148735856910222,0.6779420344166946
Crestline Beverages,paid_search,2023-12,11,50643.19450168296,182539.50792249225,3.604423254074664,2.6776443892315966,112973.12493890704,2.380179069593744,0.03901849095307421,1.8254124155764386,0.1422009959848134,0.7066135986886961
Crestline Beverages,paid_search,2024-01,12,50798.83531682703,235708.5480048587,4.640038428731074,3.4447810362859657,175133.23435890288,3.01338830572222,0.05720820751573998,1.5754486816349997,0.19006316413251725,0.7083299092269884
Crestline Beverages,paid_search,2024-02,13,53753.558810372364,329247.5389952272,6.1251300617457,3.9661505720125865,191718.8305211932,3.2756454539519586,0.057113728103399285,1.5281858078091475,0.19746484548461204,0.6822431114964187
Crestline Beverages,paid_search,2024-03,14,62664.57962977915,379999.567244897,6.064024836517302,4.287314537149018,282649.52747527795,4.1091509045856345,0.07486455211750263,1.3047698500167821,0.24602022099128978,0.6789016357911652
Crestline Beverages,paid_search,2024-04,15,68071.57862316661,247041.76803219566,3.629147039468255,2.6907400800576293,181521.4376325165,3.2154037331794596,0.04054934740006183,1.8782890671729242,0.1432517940117102,0.6759963304542891
Crestline Beverages,paid_search,2024-05,16,79507.38985592536,298140.946103207,3.7498520155606365,2.712407474836913,219996.47074122986,3.095624592755917,0.04513076120842626,1.6059228426543692,0.14108410948913525,0.6895376389248916
Crestline Beverages,paid_search,2024-06,17,93308.30981016504,357244.1255276131,3.828642124741336,2.714022927908706,266164.5063818711,2.7982404032987973,0.04425875691451145,1.664445415452523,0.12691536736008596,0.6542476242910348
Crestline Beverages,paid_search,2024-07,18,95179.07645988007,355168.8384973385,3.731585257050161,2.799279850730208,255300.12230113588,2.733292375316653,0.04298331867657903,1.9074107583990088,0.1713637233073926,0.6974140832056538
Crestline Beverages,paid_search,2024-08,19,84343.95270196776,333725.45390006417,3.9567205852836236,2.691313071445026,242119.8952985555,2.829343429295456,0.04728604751130039,1.5774790134284324,0.1320959394684396,0.648882145763951
Crestline Beverages,paid_search,2024-09,20,72637.54770405206,259818.0280729447,3.576910789052572,2.7856233657431333,223052.33533320448,2.953042624956873,0.05219396841483499,1.89751529940198,0.152741539302597,0.701481244197207
Crestline Beverages,paid_search,2024-10,21,60655.05945931683,236207.65371614727,3.894277836370416,2.457308204794421,153651.99140943645,2.708202581896751,0.04239221132994253,1.7302776563297577,0.14298296804920282,0.6959418474142263
Crestline Beverages,paid_search,2024-11,22,53327.311172270674,213521.68146227294,4.003983639312021,2.842198244582428,168230.01219108643,3.013594937734001,0.04906355537399889,1.7044893789210303,0.1614226865645129,0.6638358217034076
Crestline Beverages,paid_search,2024-12,23,55066.51179931248,223609.54091066442,4.060717368944663,3.036274143951475,158948.0756684527,2.8694603789295066,0.04532668122061185,1.9698544350742624,0.10755310224109856,0.7290827675028554
Crestline Beverages,paid_search,2025-01,24,51386.27640650719,175931.39726093717,3.423703945177442,2.724845205044976,150406.1451008385,2.964411314280757,0.044814772570487896,1.7274166184593351,0.17819344615184926,0.7693956225646341
Crestline Beverages,paid_search,2025-02,25,61574.740255676115,319766.346368816,5.193141620103531,2.6834154683194633,168626.3375269023,2.8058272062434173,0.05585206447338575,1.696558717855299,0.13603361237530953,0.7463813001792958
Crestline Beverages,paid_search,2025-03,26,59204.998209846606,210716.04979036792,3.559092241562182,2.954210106483848,161603.30914258971,2.770840024855029,0.03625320087545822,1.727530045074752,0.12047639924723742,0.6530218640253362
Crestline Beverages,paid_search,2025-04,27,74492.93295951285,322881.61918277125,4.334392624307845,2.629908311827628,194511.01888440546,2.6603040493804073,0.04201747985900467,1.85769120406399,0.14169245164540573,0.744458869122847
Crestline Beverages,paid_search,2025-05,28,81193.16652557653,541306.3915076669,6.666895930671098,3.3732271763626493,262375.11754119303,3.0070333702599212,0.06049096265917649,1.7155095376556022,0.3206262569413019,0.7064719033250753
Crestline Beverages,paid_search,2025-06,29,97744.9495454556,411790.1802035739,4.212904933897109,2.65024661506861,247726.7121735208,2.6891770289069274,0.04357398616553209,1.4968295332008175,0.14819454261144208,0.6970135949663486
Crestline Beverages,paid_search,2025-07,30,95239.45693059904,373258.43810255936,3.9191575648583616,2.805814707018873,268812.2574938928,2.8466754431822876,0.043939469252016965,1.843327790572426,0.12046734853244104,0.6784821862357924
Crestline Beverages,paid_search,2025-08,31,80344.6479075056,290320.6574816114,3.6134411568501053,2.7631320282566563,241251.49815620983,2.873006241055206,0.0655609443033017,1.8030997808222808,0.1320257224364889,0.6985990112727871
Crestline Beverages,paid_search,2025-09,32,76329.22735709723,437168.85124188167,5.727410932599109,3.265842125322172,242861.75255237948,3.074098918137806,0.04651705751352365,2.0296977335697153,0.1635941101350048,0.7487011256182831
Crestline Beverages,paid_search,2025-10,33,62152.99319912318,242497.36780406686,3.901620104234785,2.808874656096391,176149.41628176178,2.93737040682709,0.05369642659949421,1.7800500093409346,0.11800897369182177,0.7179665164741752
Crestline Beverages,paid_search,2025-11,34,55139.46925969184,236861.23650029473,4.295674943564346,2.7140353149525493,133101.80330571064,2.651525386542353,0.051117173067249444,1.4450583151162728,0.13654146979648688,0.6846103006331389
Crestline Beverages,paid_search,2025-12,35,55126.61427497002,206979.52946853783,3.754620743369612,2.346726681827296,130345.37273615993,2.4682911239699865,0.043029081035423744,2.106174845717955,0.1346940062838664,0.6759721288091198
Crestline Beverages,retail_media,2023-01,0,53759.92833446288,185881.33082843345,3.4576186499354753,2.154983972348197,122404.4510019899,2.2768715434377236,0.023207137082038868,1.5936739660850638,0.16463341140990626,0.6338630140490222
Crestline Beverages,retail_media,2023-02,1,60470.18742018158,214353.83277565642,3.5447853218347567,1.9421946473464746,126467.6672588895,2.147045135945768,0.019908667542984006,1.3298911387096144,0.16757910137008897,0.5995996680391577
Crestline Beverages,retail_media,2023-03,2,65671.22383016684,202830.47324346032,3.088574590417299,2.2379677356733545,152377.46210580916,2.265840122303235,0.020346073957100787,1.5289462665000104,0.1604515230634382,0.628759885638248
Crestline Beverages,retail_media,2023-04,3,77142.16381538686,217856.09105599433,2.8240858213072384,2.2206069355706157,175655.26707473156,2.2485625492865746,0.021511048232232835,1.2714886130621172,0.2076349451976225,0.626575616262599
Crestline Beverages,retail_media,2023-05,4,83818.98660274218,315937.6716308433,3.7692852709878415,2.244096321942962,192434.69146835542,2.2969701441872665,0.019755800453582665,1.432919174385358,0.18198566547349454,0.7018006386445917
Crestline Beverages,retail_media,2023-06,5,98343.33993317386,413052.44116142055,4.200105888635646,2.1742137031951048,211695.63664989808,2.206144700415821,0.018898288450454923,1.3431109203965146,0.17393081125563187,0.6815119990862095
Crestline Beverages,retail_media,2023-07,6,95586.18972445108,343564.8806425853,3.5942941300724423,2.3987656903528505,232387.50961549446,2.348400629902292,0.018450455746469967,1.52030878846153,0.1439700204404962,0.6092351617828192
Crestline Beverages,retail_media,2023-08,7,90608.82102280817,437051.3705595663,4.823496935795591,2.2155233056513453,199368.24874990064,2.236951156290703,0.01983924699621661,1.353617220338488,0.16866136457846026,0.3710392408522583
Crestline Beverages,retail_media,2023-09,8,73296.89580827863,254987.77036961794,3.478834506669762,2.2137855987115342,165120.1414882796,2.2779548227561888,0.018682298753171376,1.2820587613877046,0.1528497434398933,0.6565434496293434
Crestline Beverages,retail_media,2023-10,9,70011.40939183574,257342.67681203329,3.675724843243091,1.99284270659624,128667.30223765806,1.9932980532089715,0.021403375313142993,1.4529005637589125,0.16024279835877436,0.6382476662349996
Crestline Beverages,retail_media,2023-11,10,52468.34190079646,205169.94255539664,3.9103568956556294,2.2931967472647767,113706.26540501458,2.11839674315024,0.01920731284385072,1.2427263600711407,0.16312261843969972,0.6639928904777125
Crestline Beverages,retail_media,2023-12,11,58769.5427415184,189721.35123689173,3.2282257507316108,2.210387040977524,134692.2356378521,2.1761118964059083,0.02281414940112196,1.2710266162913662,0.15100608780576863,0.6743333961946029
Crestline Beverages,retail_media,2024-01,12,59768.98246742977,237732.3919988458,3.9775211520188516,2.434758298163078,140658.10271359448,2.3038200802444164,0.022269440696997652,1.4974693952437117,0.1713245222101818,0.632641249157046
Crestline Beverages,retail_media,2024-02,13,58745.90291435304,193584.01044116513,3.2952767910197167,2.158199140982033,104340.11560171981,1.994722352492236,0.017615739074482512,1.1655358468786827,0.19181489143899322,0.6414587800241254
Crestline Beverages,retail_media,2024-03,14,62795.82658785719,226400.77274362807,3.6053474417901383,2.040783327570812,128392.80116183704,2.0526620744211166,0.02199500377920701,1.4964485942154597,0.1793581536896555,0.6548572091275867
Crestline Beverages,retail_media,2024-04,15,73759.8584004488,316695.8903634556,4.293607623866163,2.2398421295604627,137383.93328130536,1.881697022055341,0.019086307753478,1.3404755923185894,0.16348896704977692,0.6204721535264315
Crestline Beverages,retail_media,2024-05,16,75120.99940124794,393028.45957073034,5.231938641702911,3.1719660201257014,274065.97622819,2.970434496234847,0.03585729263211155,0.9130641241710709,0.2210847203384421,0.655452911841344
Crestline Beverages,retail_media,2024-06,17,85047.08981661602,328224.659952313,3.8593285279961025,2.284095945467803,203772.35321087393,2.539778874811858,0.02083618314029074,1.4253173845092464,0.18043295289659053,0.6473528394636109
Crestline Beverages,retail_media,2024-07,18,99924.99814728263,312785.0440293707,3.130198146897605,2.0622493503261117,215377.43589994512,2.502098866194405,0.019753690112013226,1.4788299413502977,0.18026168950725763,0.6294371852972267
Crestline Beverages,retail_media,2024-08,19,77874.19941917369,278834.7503709804,3.580579350422542,2.2008437627154325,161579.26876009535,2.1552023761110095,0.02115785635863008,1.3177940478774428,0.15614993920284026,0.6247013118534109
Crestline Beverages,retail_media,2024-09,20,78278.22977720184,266472.1884839947,3.4041672792350686,2.1862468557939727,155677.05552666343,2.039312686894037,0.018813993801815785,1.3699397938663112,0.15122683756214392,0.6592043865263335
Crestline Beverages,retail_media,2024-10,21,60549.1650866066,224090.53118449647,3.7009681448781038,2.215130250001652,130941.78775137,2.1102700332725255,0.020477523820376344,1.502952503756669,0.17195997820805967,0.6770622621887877
Crestline Beverages,retail_media,2024-11,22,55541.82034802295,186997.41940011925,3.3667859322651017,2.1438254656417826,118348.41060883671,2.1087459835671547,0.02058853654269954,1.4963302731200185,0.14568872337998376,0.6599995227574931
Crestline Beverages,retail_media,2024-12,23,54964.62907573631,184415.3860828938,3.3551647520223598,2.1009386880836254,107994.99483513742,2.0375589391982594,0.019569777491096257,1.386634162031732,0.17468725254000475,0.6243346503737065
Crestline Beverages,retail_media,2025-01,24,59622.64321247785,219751.75416665626,3.685709695618904,2.211323276549026,132454.6517828562,2.1520511136810283,0.020594911332489668,1.2954306035845742,0.1413326766637656,0.6730640795917809
Crestline Beverages,retail_media,2025-02,25,57173.17514859552,239708.1396498199,4.192667960574312,2.34751275758005,140443.25110270194,2.311143835525855,0.018043599541417737,1.2741424131165382,0.14390900745235266,0.655069606872218
Crestline Beverages,retail_media,2025-03,26,63562.33212319425,208510.87958319695,3.2804158157549757,2.2435025204086094,148220.2997014387,2.3347339803294584,0.020935169337428606,1.317227906812113,0.1599852679842017,0.6681514228397766
Crestline Beverages,retail_media,2025-04,27,71279.4441775213,260417.26397812137,3.6534693414493065,2.17955083861826,142341.29609084775,2.155836907483216,0.01768563262419234,1.4864146964956084,0.13548592606591192,0.686273052420062
Crestline Beverages,retail_media,2025-05,28,,,,,,,0.021068306433218203,1.4722386003051597,0.15975112287287074,0.6229813211308357
Crestline Beverages,retail_media,2025-06,29,98840.61937423024,295683.42603955,2.991517332768158,2.2109619043198268,216963.35223556426,2.0366720784953745,0.02076860853576012,1.434744559805591,0.16961419171430944,0.645648435763264
Crestline Beverages,retail_media,2025-07,30,103370.84897364877,300624.7253048924,2.9082156941704858,2.440371669850725,238017.88436012864,2.1407872111909843,0.021244111890936307,1.5904137739605848,0.13769366398056102,0.6319657888489338
Crestline Beverages,retail_media,2025-08,31,87399.74687654275,293512.9831554835,3.3582818445697304,2.2665716807112095,203505.76074764994,2.2965979278032727,0.018829990813997003,1.3552899745241807,0.17734434074267666,0.6238395555019856
Crestline Beverages,retail_media,2025-09,32,70965.56728691577,327713.63144068077,4.617924494504854,2.5759265761779377,205861.53914508098,2.6667212477594666,0.026521345408923636,1.3452032695602523,0.14994872017646582,0.7138064019084388
Crestline Beverages,retail_media,2025-10,33,55662.42195102456,204632.35989035715,3.6763107446241934,2.290148067878449,143545.3136513129,2.593175596928943,0.01943728492779669,1.3446442083855124,0.16996630078424868,0.6790942825036929
Crestline Beverages,retail_media,2025-11,34,56877.05274842768,202105.4945946989,3.5533749522611457,2.1506083447635302,124131.8822904694,2.4054199112334556,0.020152866621488127,1.670838751494879,0.16366975551057963,0.5983466711619078
Crestline Beverages,retail_media,2025-12,35,57556.01578050037,244074.300039825,4.24063925777357,2.027935395367988,126173.63395852034,2.267576038294186,0.018488185819051126,1.1482439883051387,0.15176741252902481,0.6630038389040184
Crestline Beverages,social,2023-01,0,81049.41835674254,251453.43967227824,3.1024706255817285,1.8698616104368495,139530.88382714364,1.7215531789875702,0.012130591287518418,0.9829241470923746,0.08464566002418968,0.5278421933681318
Crestline Beverages,social,2023-02,1,78447.27874965995,268453.4358898034,3.4220872944042955,2.1924764395732517,171367.6035072391,2.045611698035903,0.013940171562481408,0.9808683422660095,0.07436758246981831,0.6431974783154122
Crestline Beverages,social,2023-03,2,78996.02989079314,302524.8366827529,3.8296207682965044,1.9208756295108607,169843.84344298235,2.0712274905073187,0.01180633314084043,1.053412135792903,0.08519302831772235,0.5988238692396295
Crestline Beverages,social,2023-04,3,93774.55292638566,264506.0574810462,2.820659221790022,2.1381593807075467,191418.8094800977,2.091664426357826,0.011798734505477403,0.8180630016338334,0.09131964430096502,0.5465003511053917
Crestline Beverages,social,2023-05,4,110786.88853222685,328823.6487273969,2.968073687092902,2.2309647368686814,247441.10548589815,2.17835159322067,0.011511325044532356,0.873517464739835,0.09885406750722868,0.622452920858605
Crestline Beverages,social,2023-06,5,138288.05106766507,490196.86521857465,3.5447521418804198,2.0186267705215983,270656.2449526523,2.0292657639993976,0.015344737358277532,0.9349750718542352,,0.6307382626772039
Crestline Beverages,social,2023-07,6,132113.6719877675,350278.2235736313,2.6513397009059276,2.0905665413248564,284376.63865024206,2.129644722287296,0.014015167720570902,1.0283955453754745,0.08654162842727196,0.63567455532315
Crestline Beverages,social,2023-08,7,114929.75682526507,350162.92364490445,3.0467559778907316,1.9943294915391108,233262.69198940363,2.0397078995135045,0.012634018921844807,0.9923772238085542,0.10724326686204987,0.6353933963686151
Crestline Beverages,social,2023-09,8,104565.9770859514,331009.0379529213,3.165552000540651,1.9925085764918096,194926.8246902832,1.954916064544981,0.012818234899930916,0.908778662688352,0.08289311500113407,0.598249930435398
Crestline Beverages,social,2023-10,9,83078.54723855385,234191.12509927287,2.818912136568909,2.0390270416308574,165932.77508523507,1.9771324387010123,0.011155997914109636,0.85691346030769,,0.5775619693565376
Crestline Beverages,social,2023-11,10,74407.7591678148,223331.79985328176,3.0014584816294843,1.8901849371501958,151062.7433528647,1.9904111781313536,0.011783524246618615,1.0327375986189005,0.09975311174884186,0.5857408025431384
Crestline Beverages,social,2023-12,11,75430.5399994238,275303.49795623467,3.6497617272571254,1.9017653305033169,155953.55035317197,2.0460075096478834,0.012211657104151877,1.0395609950554594,0.07670523011660002,0.5981050238923074
Crestline Beverages,social,2024-01,12,72753.50201314327,247846.32410216334,3.406658335943591,2.127737248288163,166019.92457533025,2.188713290139976,0.012103044219977864,1.2358080370495044,0.09266824115451361,0.6111643112047309
Crestline Beverages,social,2024-02,13,84515.0858916193,282010.3267503837,3.336804592638395,2.1555461638969122,194458.39667634407,2.2504158181367444,0.010997342281451283,0.9307841432064761,0.08399913485828711,0.5851588868661458
Crestline Beverages,social,2024-03,14,91723.38432678102,273471.28778179985,2.981478385135783,1.954644085655972,174180.2147305268,2.0559482970186016,0.01108063644109719,1.1106023814759634,0.080223055101067,0.6005544860039352
Crestline Beverages,social,2024-04,15,97404.94650426813,289013.5007242918,2.9671337144220664,1.8381415194418462,173523.3763453615,1.9088471903805626,0.01258301052499323,0.8412458298901724,0.07215343076003954,0.6254375330832245
Crestline Beverages,social,2024-05,16,105989.82473254665,331575.8084612998,3.128373967010455,2.3865716608606764,271422.101592735,2.272586317668394,0.012334715161387889,0.8980110056673933,0.0745981567320803,0.6087546845900697
Crestline Beverages,social,2024-06,17,129668.48760351705,353461.1923269887,2.7258835115572184,2.193760821702122,258700.51577163342,2.065514061981765,0.009727179210390758,0.8863422608665581,0.09416435629289217,0.6704383704957529
Crestline Beverages,social,2024-07,18,144753.32128553867,363054.4370885238,2.508090549248034,2.0842542055283406,299533.61153162667,2.152746277536038,0.0120712021002096,0.9050893725787793,0.08568334767477487,0.66596824885612
Crestline Beverages,social,2024-08,19,114631.18883557295,337288.51120010484,2.9423799458619566,1.893132033197231,187015.74475127,1.791745819565104,0.01355197667474791,,0.09261197666379098,0.5663334361334302
